ID;Met_structure;Metaphor;Translation (english);Source;Author;Type_of_text;Introductory_sentence;Original_context;length_context;Structure_type;Word1;Length_topic;Frequency_topic;Concreteness_topic;Word2;Length_vehicle;Frequency_vehicle;Concreteness_vehicle;SemanticDistance;Cloze_probability_withoucontext;Familiarity_withoutcontext;Concreteness_withoutcontext;Difficulty_withoutcontext;Meaningfulness_withoutcontext;Gulpease_incontext;Cloze_probability_incontext;Familiarity_incontext;Concreteness_incontext;Difficulty_incontext;Meaningfulness_incontext;Bambini et al. (2014);IUSS NEPLab MetaLiterary study
FA_LIT032;Genitive;fiocchi di nuvole;flocks of clouds;Il cavaliere inesistente;Calvino;PROSE;Questo brano parla di una riflessione sulla volontà.;Era un'epoca in cui la volontà e l'ostinazione d'esserci, di marcare un'impronta, di fare attrito con tutto ciò che c'è, non veniva usata interamente, dato che molti non se ne facevano nulla per miseria o ignoranza o perché invece tutto riusciva loro bene lo stesso e quindi una certa quantità ne andava persa nel vuoto. Poteva pure darsi allora che in un punto questa volontà e coscienza di sé, così diluita, si condensasse, facesse grumo, come l'impercettibile pulviscolo acquoreo si condensa in fiocchi di nuvole, e questo groppo, per caso o per istinto, s'imbattesse in un nome e in un casato.;108;VT;fiocchi;6;79;4,284;nuvole;7;30;4,478;0,58;0;3,333;3;1,933;3,333;49;0;3,07;2,33;2,4;3,07;Y;N
FA_LIT213;Genitive;aghi di pioggia;needles of rain;La sorte;De Roberto, Federico;PROSE;;"Donna Vincenza andò a vuotare il corbello all'angolo della via, sotto
gli aghi di pioggia che cominciavano a fendere silenziosamente l'aria
buia";22;VT;aghi;7;183;4,376;pioggia;4;58;4,48;0,824;;;;;;;;;;;;N;Y
FA_LIT306;Genitive;strade di luce;streets of light;Distruzione: Poema Futurista;Marinetti, F. T.;POEM;;"Lo so: io devo raggiungere in un angolo dello spazio
  le vostre corse disinvolte, o Stelle,
  e sorpassarvi, poichè lasciaste le strade di luce
  che vi son consuete";31;VT;strade;4;730;3,437;luce;6;1293;4,48;0,678;;;;;;;;;;;;N;Y
FA_LIT214;Genitive;tappeto di erbe;carpet of grass;La sorte;De Roberto, Federico;PROSE;;"
Alfio corse a staccare il ramo più fiorito, e venne ad offrirlo ad
Anna, che si era distesa per terra, sopra un tappeto di erbe";24;VT;tappeto;4;160;4,157;erbe;7;106;4,502;0,683;;;;;;;;;;;;N;Y
FA_LIT108;Genitive;velluto dell'ombra;velvet of the shadow;Novelle per un anno;Pirandello;PROSE;Questo brano descrive le sensazioni di una donna durante il suo soggiorno a Venezia.;Volle tuttavia avere il suo giorno di Venezia. Fino alla sera, fino alla notte, per i canali silenziosi, in gondola. E tutta la notte rimase sveglia, con una strana impressione di quel giorno: un giorno di velluto. Il velluto della gondola? Il velluto dell'ombra di certi canali? Chi sa! Il velluto della bara.;54;VT;velluto;5;265;2,845;ombra;7;42;4,51;0,778;0;1,4;1,667;3,8;1,933;82;0;1,33;1,6;1,93;4,2;Y;N
FA_LIT043;Genitive;goccia di luce;drop of light;La giornata di un nevrastenico;Campana;PROSE;Questo brano descrive i pensieri notturni di un uomo che soffre di sbalzi d'umore.;Passeggio sotto l'incubo dei portici. Una goccia di luce sanguigna, poi l'ombra, poi una goccia di luce sanguigna, la dolcezza dei seppelliti. ;24;VT;goccia;4;730;3,437;luce;6;81;4,52;0,62;0;2,533;2;2,867;2,733;;;;;;;Y;N
FA_LIT273;Genitive;fiori di ghiaccio;flowers of ice;L'ora topica di Carlo Dossi;Lucini, Gian Pietro;PROSE;;Valicava il pensiero di lui, caprioleggiando, sopra le culmini di montagne rocciose, per poter offrire al veniente fiori di ghiaccio insospettati e rarissimo bottino d'alpinista-ideologo;26;VT;fiori;8;87;4,122;ghiaccio;5;410;4,523;0,695;;;;;;;;;;;;N;Y
FA_LIT368;Genitive;fiori di neve;flowers of snow;Maternità;Negri, Ada;POEM;;"La Morta è vestita di bianco
    come una fanciulla, con fiori
    di neve sul petto, sul fianco;";23;VT;fiori;4;190;4,616;neve;5;410;4,523;0,748;;;;;;;;;;;;N;Y
FA_LIT036;Genitive;fiori del sangue;flowers of the blood;Il Libro delle Vergini;D’Annunzio;PROSE;Questo brano descrive l'impegno nello studio di un giovane.;Fu l'opera lenta della consuetudine, fu l'opera di quella luce mite in cui egli viveva, di quel crepuscolo ove li occhi suoi miopi languivano quasi di continuo, ove su la sua faccia i fiori del sangue impallidivano.;39;VT;fiori;6;473;4,181;sangue;5;410;4,523;0,76;0;1,4;1,467;3,2;2,133;;;;;;;Y;N
FA_LIT044;Genitive;gomito di ramo;elbow of branch;Il barone rampante;Calvino;PROSE;Questo brano descrive i dispetti di un gruppo di ladruncoli a due bambini.;"Al giro d'un dosso ecco si leva una minuta violenta sassaiola di ghiaino. La bambina protegge il capo dietro il collo del cavallino e scappa; mio fratello, su un gomito di ramo ben in vista, rimane sotto il tiro.";40;VT;gomito;4;99;3,713;ramo;6;32;4,524;0,708;0;1,8;2,6;3,933;1,867;;;;;;;Y;N
FA_LIT053;Genitive;lampadina di fede;lamp of faith;Il fu Mattia Pascal;Pirandello;PROSE;Questo brano descrive un dialogo tra due personaggi sul tema della morte.;"""Il criterio direttivo delle nostre azioni, il filo per uscir da questo labirinto, il lume insomma, signor Meis, il lume deve venirci di là, dalla morte.""
""Col bujo che vi fa?""
""Bujo? Bujo per lei! Provi ad accendervi una lampadina di fede, con l'olio puro dell'anima.""";46;VT;lampadina;4;231;2,356;fede;9;24;4,53;0,8;0;1,933;1,333;3,533;1,867;;;;;;;Y;N
FA_LIT313;Genitive;fontana di sangue;fountain of blood;L'aeroplano del papa: Romanzo profetico in versi liberi;Marinetti, F. T.;POEM;;"Nulla può fermare, oramai,
  il getto forte della fontana di sangue";12;VT;fontana;6;473;4,181;sangue;7;40;4,531;0,755;;;;;;;;;;;;N;Y
FA_LIT421;Genitive;girandola di sguardi;pinwheel of gazes;Quartetto;Oriani, Alfredo;PROSE;;"Allora era un trionfo, una demenza di evviva, una
girandola di sguardi, una pioggia di sorrisi bianchi come i gelsomini; i
cortigiani erano scomparsi e le musiche tacevano";26;VT;girandola;7;375;3,639;sguardi;9;15;4,553;0,586;;;;;;;;;;;;N;Y
FA_LIT448;Genitive;sudario di nebbia;shroud of fog;Il re dei re: Convoglio diretto nell'XI secolo;Petruccelli della Gattina, Ferdinando;PROSE;;"Tutti i comignoli
di Roma, a quel riverbero, sembrano fiaccole immense che illuminano
una città involta in un bianco sudario di nebbia come uno spettro
che vien fuori da una tomba";28;VT;sudario;6;98;3,959;nebbia;7;7;4,558;0,852;;;;;;;;;;;;N;Y
FA_LIT330;Genitive;unghie di pioggia;nails of rain;L'aeroplano del papa: Romanzo profetico in versi liberi;Marinetti, F. T.;POEM;;"allorchè vi fermate
  bruscamente, per eccitarmi con uno sguardo obliquo,
  o per graffiarmi colle vostre unghie di pioggia lucente";21;VT;unghie;7;183;4,376;pioggia;6;45;4,559;0,856;;;;;;;;;;;;N;Y
FA_LIT087;Genitive;ruscello di rose;brook of roses;Novale-Diario;Tozzi;PROSE;In questo brano il poeta descrive una donna.;Come un ruscello di rose vermiglie, che scorra olezzante, \ lungo il mio verso nuoti radiante d'amore: \ ridono i denti più bianchi di neve, la chioma respira \ dentro la luce, e il cielo splende su la tua fronte.;41;VT;ruscello;4;197;4,145;rose;8;13;4,561;0,658;0;2;2,267;3,133;2,6;;;;;;;Y;N
FA_LIT463;Genitive;lenzuolo di ghiaccio;sheet of ice;Nel paese dei dollari;Rossi, Adolfo;PROSE;;"«Il villaggio giaceva sepolto sotto un lenzuolo di ghiaccio, e il
silenzio della notte non era turbato che dal rumore del torrente";21;VT;lenzuolo;8;87;4,122;ghiaccio;8;61;4,569;0,729;;;;;;;;;;;;N;Y
FA_LIT476;Genitive;lenzuolo di neve;sheet of snow;Le Aquile della Steppa: Romanzo;Salgari, Emilio;PROSE;;Un funebre lenzuolo di neve copriva il mondo a perdita di vista;12;VT;lenzuolo;4;190;4,616;neve;8;61;4,569;0,726;;;;;;;;;;;;N;Y
FA_LIT494;Genitive;lenzuolo di polvere;sheet of dust;La vita comincia domani: romanzo;Verona, Guido da;PROSE;;"E qualcosa tuttavia di
solenne, di solenne anche per l’incredulo, si rinnovava nell’atto
semplice che nasconde per sempre sotto il lenzuolo di polvere una
spoglia supina e còrica l’uomo anchilosato, putrescente, nella divina
zolla piena di palpito che domani rifiorirà";36;VT;lenzuolo;7;139;4,429;polvere;8;61;4,569;0,697;;;;;;;;;;;;N;Y
FA_LIT440;Genitive;nastro di fumo;ribbon of smoke;Prose (1880-1890);Pascarella, Cesare;PROSE;;"Di quando in quando
però qualche dormiente offeso dal freddo si sveglia, rabbrividisce, si
accosta alla cenere, vi allunga il piede e ne fa scaturire un nastro
di fumo azzurro";28;VT;nastro;4;117;3,846;fumo;6;84;4,574;0,766;;;;;;;;;;;;N;Y
FA_LIT304;Genitive;spicchi di stelle;slices of stars;Distruzione: Poema Futurista;Marinetti, F. T.;POEM;;"Il vento solleva e travolge
  grani di sabbia mostruosi,
  che sembran spicchi di stelle";16;VT;spicchi;6;261;3,77;stelle;7;34;4,592;0,749;;;;;;;;;;;;N;Y
FA_LIT033;Genitive;fiocco di luna;flock of moon;Canti di Castelvecchio;Pascoli;POEM;In questo brano un uomo osserva un carretto immerso in un paesaggio campestre.;"È un muletto per il sentiero, \ che s'arrampica su su su; \ che tra i faggi piccolo e nero \ si vede e non si vede più. \ Ma il suo campanaccio si sente \ sonare continuamente. \ È forse anco un'ora di giorno. \ C'è nell'aria un fiocco di luna \ Come è dolce questo ritorno \ nella sera che non imbruna!";68;VT;fiocco;4;181;4,145;luna;6;30;4,604;0,812;0;1,8;1,867;3,267;2,2;76;0;1,4;1,2;2,67;2,6;Y;N
FA_LIT496;Genitive;fiocco di nebbia;flake of fog;Mimi Bluette, fiore del mio giardino: romanzo;Verona, Guido da;PROSE;;"E finalmente, un mattino, su l?estrema via del sud, egli vide nascere
un confuso tenue disegno azzurro, come un fiocco di nebbia che
rasentasse la terra, come una rupe d?aria nello sconfinato sole";31;VT;fiocco;6;98;3,959;nebbia;6;30;4,604;0,864;;;;;;;;;;;;N;Y
FA_LIT168;Genitive;fiocco di nube;flake of cloud;Storia di un'anima;Bazzero, Ambrogio;PROSE;;"Il cielo è del più intenso azzurro,
profondo senza un fiocco di nube";12;VT;fiocco;4;41;4,047;nube;6;30;4,604;0,56;;;;;;;;;;;;N;Y
FA_LIT100;Genitive;terrazza di desolazione;terrace of desolation;L’Allegria;Ungaretti;POEM;Questo brano descrive il risveglio di un soldato.;Mi copro di un tiedipo manto \ di lind'oro. \ Da questa terrazza di desolazione \ in braccio mi sporgo \ al buon tempo;25;VT;terrazza;11;11;2,847;desolazione;8;26;4,609;0,782;0;2,133;1,467;3,333;2,6;;;;;;;Y;N
FA_LIT134;Genitive;masso di dolore;boulder of pain;Il passaggio: Romanzo;Aleramo, Sibilla;PROSE;;"Questo mio
masso di dolore — va in schegge su voi — le schegge vi lacerano, lo so";17;VT;masso;6;349;3,288;dolore;5;19;4,627;0,691;;;;;;;;;;;;N;Y
FA_LIT322;Genitive;riccioli di fumo;curls of smoke;L'aeroplano del papa: Romanzo profetico in versi liberi;Marinetti, F. T.;POEM;;"Grovigli d'argentei serpenti che guizzano,
  uscendo flessuosamente
  da riccioli di fumo biondo
  o scoppiando da sacchi di cenere nivea";23;VT;riccioli;4;117;3,846;fumo;8;17;4,643;0,801;;;;;;;;;;;;N;Y
FA_LIT010;Genitive;bara di ghiaccio;coffin of ice;L’isola del giorno prima;Eco;PROSE;Questo brano descrive una tempesta in mare.;Li fece scoppiare fuori tutti a un tratto. Al gemito dei fasciami facevano bordone i lamenti dei marinai, il mare vomitava su di essi ed essi vomitavano nel mare, e talora un'onda li avviluppava in tale maniera che dalle rive qualcuno avrebbe potuto scambiare quel ponte con una bara di ghiaccio intorno a cui le folgori si accendevano come ceri.;61;VT;bara;8;87;4,122;ghiaccio;4;40;4,661;0,732;0;2,133;2,8;2,733;2,733;52;0;2,67;2,4;2;4,13;Y;N
FA_LIT054;Genitive;lava di ghiaccio;lava of ice;L’isola del giorno prima;Eco;PROSE;Questo brano descrive la vetta di una montagna.;In breve però le nuvole avevano ceduto all'invito della luce, e si erano sgravate di sé abbandonandosi sopra le vette, e da un lato aderivano alle falde condensandosi e depositandosi come panna, soffice là dove colava verso il basso, più compatta al sommo, formando un nevaio, e dall'altro, facendosi il nevaio al vertice una sola lava di ghiaccio, esplodevano nell'aria in forma di fungo.;67;VT;lava;8;87;4,122;ghiaccio;4;12;4,668;0,632;0,067;2,2;2,667;3,467;2,4;46;0,07;2,13;2,07;3;3,73;Y;N
FA_LIT415;Genitive;tappezzeria di sassi;tapestry of stones;Fuochi di bivacco;Oriani, Alfredo;PROSE;;"è più piccola di una stanza, ha dinanzi una cancellata, dentro una
tappezzeria di sassi, un pavimento di sabbia, un santo che sembra un
efebo, un Gesù bambino tagliato nello zucchero";29;VT;tappezzeria;5;73;4,73;sassi;11;17;4,704;0,807;;;;;;;;;;;;N;Y
FA_LIT305;Genitive;stracci di nebbia;rags of fog;Distruzione: Poema Futurista;Marinetti, F. T.;POEM;;"Essa, pezzente scarnita sotto i suoi stracci di nebbia,
  è là da sempre, seduta a una tavola,
  e tende al visitatore predestinato
  la sua faccia d'incandescente cenere,
  in cui sfavillano occhi di stagnante putredine!";39;VT;stracci;6;98;3,959;nebbia;7;20;4,733;0,941;;;;;;;;;;;;N;Y
FA_LIT098;Genitive;stracci di nubi;tatters of clouds;Myricae;Pascoli;POEM;Questo brano parla dell'arrivo di un temporale.;Un bubbolìo lontano... \ Rosseggia l'orizzonte, \ come affocato, a mare: \ nero di pece, a monte, \ stracci di nubi chiare \ tra il nero un casolare.;29;VT;stracci;4;41;3,792;nubi;7;20;4,733;0,701;0;2,867;2,467;2,8;2,867;81;0;2,07;2,2;1,33;4,27;Y;N
FA_LIT056;Genitive;miele dell'oblio;honey of the oblivion;Poemi conviviali;Pascoli;POEM;Questo brano descrive una parte del viaggio di Ulisse.;"Ed ecco giunse all'isola dei loti. \ E sedean sulla riva uomini e donne, \ sazi di loto, in dolce oblìo composti. \ E sorsero, ai canuti remiganti \ offrendo pii la floreal vivanda. \ ""O così vecchi erranti per il mare, \ mangiate il miele dell'oblio ch'è tempo!"" \ Passò la nave, e lento per il cielo \ il sonnolento lor grido vanì.";67;VT;miele;5;10;2,947;oblio;5;63;4,747;0,818;0;1,6;1,267;3,867;1,933;;;;;;;Y;N
FA_LIT282;Genitive;braccia di fuoco;arms of fire;Distruzione: Poema Futurista;Marinetti, F. T.;POEM;;"Poichè un sublime annegato (incandescente sole
  o moribondo pianeta) affondava all'orizzonte,
  dopo aver lungamente battuta l'aria
  con le sue grandi braccia di fuoco,
  nell'amarezza atroce di quella sera maledet";37;VT;braccia;5;609;4,179;fuoco;7;480;4,75;0,894;;;;;;;;;;;;N;Y
FA_LIT283;Genitive;braccia di luce;arms of light;Distruzione: Poema Futurista;Marinetti, F. T.;POEM;;"Intanto gli Astri imperiosi dagli elmi aguzzi di fuoco,
  agili in lor guaìne di smeraldo,
  s'ergon sulle tue spiagge, stendendo sui flutti
  le loro braccia di luce,
  per benedirti, o Mare che t'avventuri
  via per le azzurre praterie del cielo";49;VT;braccia;4;730;3,437;luce;7;480;4,75;0,83;;;;;;;;;;;;N;Y
FA_LIT435;Genitive;ombrelli di verdura;umbrellas of vegetables;La lanterna di Diogene;Panzini, Alfredo;PROSE;;"i pini, ogni volta che il vapore vi passa,
sembrano occhieggiare, con curiosità, e paura insieme, il mostro di
fuoco dall'alto dei loro ombrelli di verdura, e se non avessero le
radici, fuggirebbero";32;VT;ombrelli;7;81;4,661;verdura;8;31;4,788;0,759;;;;;;;;;;;;N;Y
FA_LIT302;Genitive;soffitto di nuvole;ceiling of clouds;Distruzione: Poema Futurista;Marinetti, F. T.;POEM;;"Il Sole scarlatto agonizza
  sotto un soffitto di nuvole…";10;VT;soffitto;6;79;4,284;nuvole;8;64;4,801;0,873;;;;;;;;;;;;N;Y
FA_LIT031;Genitive;finestra dell'anima;window of the soul;Il fanciullino;Pascoli;PROSE;Questo brano parla dell'indole fanciullesca.;Si trovino poveri e ricchi, gli esasperati e gli annoiati, in un teatro a una bella musica: ecco tutti i loro fanciullini alla finestra dell'anima illuminati da un sorriso o aspersi d'una lagrima.;35;VT;finestra;5;341;2,726;anima;8;287;4,962;0,785;0,267;2,533;1,333;2,533;3,533;51;0;1,87;1,47;1,93;4,4;Y;N
FA_LIT233;Genitive;bottone di fuoco;fire button;Novelle Napolitane;Di Giacomo, Salvatore;PROSE;;"Qualche resezione di ginocchio, qualche incisione alla spalla, una
disarticolazione, un bottone di fuoco che arrostisce la carne, ecco,
questo sarà";19;VT;bottone;5;609;4,179;fuoco;7;44;5,149;0,598;;;;;;;;;;;;N;Y
FA_LIT009;Genitive;balbettio del mare;stammering of the sea;Crepuscolo Mediterraneo;Campana;PROSE;Questo brano descrive una città mediterranea in una notte d'estate.;Le insegne rosse delle botteghe promettevano vini d'oriente dal profondo splendore opalino mentre a me trepidante la vita passava avanti nelle immortali forme serene. E l'amaro, l'acuto, balbettio del mare subito spento all'angolo di una via: spento, apparso e subito spento!;45;VT;balbettio;4;630;4,007;mare;9;3;;0,849;0;1,867;2,133;2,667;2,4;;;;;;;Y;N
FA_LIT502;Genitive;bufere di baci;blizzards of kisses;Sciogli la treccia, Maddalena romanzo;Verona, Guido da;PROSE;;"Nuvole d’estate nel cielo sereno
dell’amore; violente irritazioni che si risolvono in bufere di baci";14;VT;bufere;4;135;4,477;baci;6;34;4,038;0,855;;;;;;;;;;;;N;Y
FA_LIT397;Genitive;bufere di collere;blizzards of wrath;Ombre di occaso;Oriani, Alfredo;PROSE;;"Quell'anarca cencioso, che la vita non aveva potuto ospitare,
l'attraversava dentro a una muta bufera di collere e di pietà";21;VT;bufere;7;33;3,163;collere;6;34;4,038;0,907;;;;;;;;;;;;N;Y
FA_LIT016;Genitive;capriole di fumo;somersaults of smoke;L'Allegria;Ungaretti;POEM;Questo brano contiene le riflessioni di un uomo in solitudine.;Lasciatemi così \ come una \ cosa \ posata \ in un \ angolo \ e dimenticata \ Qui \ non si sente \ altro \ che il caldo buono \ Sto \ con le quattro \ capriole \ di fumo \ del focolare.;44;VT;capriole;4;117;3,846;fumo;8;2;;0,809;0,133;2;1,733;2,733;2,8;76;0,13;1,4;1,67;2,67;3,6;Y;N
FA_LIT406;Genitive;coagulazioni di popoli;coagulations of peoples;Fuochi di bivacco;Oriani, Alfredo;PROSE;;"La loro mastodontica struttura, talvolta il rapido crescere, la continuità delle guerre, le coagulazioni di popoli alle loro frontiere,
l'unità dinastica e religiosa burocratica dei lori governi esprimono un
segreto, compiono una volontà della storia";34;VT;coagulazioni;6;330;2,732;popoli;12;3;3,497;0,83;;;;;;;;;;;;N;Y
FA_LIT367;Genitive;crepuscoli di pace;twilight of peace;Maternità;Negri, Ada;POEM;;E ancor nel sogno l’accarezzi, come ne gli spenti crepuscoli di pace;12;VT;crepuscoli;4;401;2,756;pace;10;9;3,662;0,783;;;;;;;;;;;;N;Y
FA_LIT408;Genitive;effervescenza di amore;effervescence of love;Fuochi di bivacco;Oriani, Alfredo;PROSE;;"una improvvisa convulsa effervescenza di amore patrio, quando la
esistenza di nazione era minacciata all'interno o alle frontiere, una
gloria di olocausto, che si alzava nell'anima di qualcuno lanciandolo
alla morte nella tragica persuasione di giovare così alla salvezza
della propria gente";40;VT;effervescenza;5;1153;2,978;amore;13;3;;0,854;;;;;;;;;;;;N;Y
FA_LIT411;Genitive;giogaia di nuvole;dewlap of clouds;Fuochi di bivacco;Oriani, Alfredo;PROSE;;"tutta la nostra arte, ogni qualvolta si
volga a guardare indietro, incontra il sacro poema, che le sbarra
l'orizzonte come una giogaia di nuvole fiammeggianti nell'altezza senza
misura del cielo";29;VT;giogaia;6;79;4,284;nuvole;7;;;0,704;;;;;;;;;;;;N;Y
FA_LIT316;Genitive;gomitolo di cadaveri;ball of corpses;L'aeroplano del papa: Romanzo profetico in versi liberi;Marinetti, F. T.;POEM;;sembrano colossali grumi di sangue staccati dal sole, fantastico gomitolo di cadaveri roteante nell'infinito;15;VT;gomitolo;8;180;4,223;cadaveri;8;;;0,77;;;;;;;;;;;;N;Y
FA_LIT199;Genitive;gomitolo di sangue;ball of blood;Forse che sì forse che no;D'Annunzio, Gabriele;PROSE;;"A ogni accusa, ella sentiva in sé un tonfo
sordo, come se le piombasse giù un gomitolo di sangue";18;VT;gomitolo;6;473;4,181;sangue;8;;;0,877;;;;;;;;;;;;N;Y
FA_LIT193;Genitive;indigestione di gelosia;indigestion of jealousy;Le vergini delle rocce;D'Annunzio, Gabriele;PROSE;;"NINO (_colla voce grossa per un'indigestione di gelosia_) =Io= le
pianto e me ne vado";15;VT;indigestione;7;65;3,252;gelosia;12;6;;0,798;;;;;;;;;;;;N;Y
FA_LIT392;Genitive;lagrime di ghiaccio;tears of ice;Ombre di occaso;Oriani, Alfredo;PROSE;;"Tu avesti un nido, io no;
tu potesti amare la mia grondaia, alla quale l'inverno sospende così
lunghe lagrime di ghiaccio";21;VT;lagrime;8;87;4,122;ghiaccio;7;176;4,115;0,749;;;;;;;;;;;;N;Y
FA_LIT293;Genitive;macigni di voce;boulders of voice;Distruzione: Poema Futurista;Marinetti, F. T.;POEM;;"Il mio vasto cuore affamato
  che un tempo abbaiava alla luna
  come un cane, vomitando macigni di voce arrogante
  nelle tenebre fonde";25;VT;macigni;4;1023;3,286;voce;7;15;4,423;0,749;;;;;;;;;;;;N;Y
